ID_EQUIPO,ID_TIPO_EQ,TIPO_EQUIPO,ID_EMPRESA,NOMBRE_EQUIPO,MARCA,MODELO,SERIE,QR,FOTO,UBICACION,PERIODICIDAD
252,7,EQUIPOS DE FRIO,1003,COOLER 2 PUERTAS L1.3,DE RIGO,LC-800,L202,,EQUIPOS_Images/253.FOTO.221256.jpg,COOLER,BIMESTRAL
253,7,EQUIPOS DE FRIO,1003,COOLER 2 PUERTAS L1.4,DE RIGO,LC-800,0633,,EQUIPOS_Images/254.FOTO.221807.jpg,COOLER,BIMESTRAL
254,7,EQUIPOS DE FRIO,1003,COOLER 2 PUERTAS L1.1,DE RIGO,LC-800,L102,,EQUIPOS_Images/255.FOTO.222128.jpg,COOLER,BIMESTRAL
c129d8c8,8,ABLANDADOR DE AGUA,1003,ABLANDADOR DE AGUA LAVAVAJILLAS,AQUASYSTEM,S/M,S/S,,EQUIPOS_Images/c129d8c8.FOTO.014428.jpg,ABLANDADORES,FUERA CONTRATO
073fd524,14,FREIDORA,1003,FREIDORA  CC11.1,Oppici,S/m,Lado izquierdo,,EQUIPOS_Images/073fd524.FOTO.040704.jpg,COCINA,TRIMESTRAL
9aba72b0,14,PLANCHA A GAS,1003,PLANCHA CHURRASQUERA CC10.1,BIGGI,PG,,,EQUIPOS_Images/9aba72b0.FOTO.204104.jpg,COCINA,TRIMESTRAL
985b1b61,6,BAÑO MARIA,1003,BAÑO MARÍA L4.4,S/M,,,,EQUIPOS_Images/985b1b61.FOTO.010236.jpg,BAÑOS MARÍA,BIMESTRAL
32e1370d,6,BAÑO MARIA,1003,BAÑO MARÍA L4.1,OPICCI,Dos resistencias laterales,3705,,EQUIPOS_Images/32e1370d.FOTO.012647.jpg,BAÑOS MARÍA,BIMESTRAL
203dd088,4,COCINA A GAS,1003,COCINA 6 PLATOS N° SERIE 75,Maigas,AN 0643 E,75,,EQUIPOS_Images/203dd088.FOTO.035435.jpg,COCINA,TRIMESTRAL
81da65af,4,COCINA A GAS,1003,COCINA 6 PLATOS  N° SERIE 73,Maigas,AN 0643 E,73,,EQUIPOS_Images/81da65af.FOTO.040145.jpg,COCINA,TRIMESTRAL
cc45be5b,7,EQUIPOS DE FRIO,1003,MESÓN REFRIGERADO L14.3,De rigo,,,,EQUIPOS_Images/cc45be5b.FOTO.195516.jpg,MESONES REFRIGERADOS,FUERA CONTRATO
27404f78,7,EQUIPOS DE FRIO,1003,CONGELADOR HORIZONTAL PE13.1,Unilever bresler,UDD400SCEB2,,,EQUIPOS_Images/27404f78.FOTO.220929.jpg,CONGELADOR HORIZONTAL,FUERA CONTRATO
204c5f9d,19,MAQUINARIAS EN GENERAL,1003,PEROL N° SERIE 150320171500,SOUP KETTLE,AT51588,150320171500,,EQUIPOS_Images/204c5f9d.FOTO.013446.jpg,COCINA,FUERA CONTRATO
94b75a56,19,MAQUINARIAS EN GENERAL,1003,PEROL 0632,SOUP  KETTLE,AT51588,0632,,EQUIPOS_Images/94b75a56.FOTO.013703.jpg,COCINA,FUERA CONTRATO
2cf9e8d1,19,MAQUINARIAS EN GENERAL,1003,PEROL N° SERIE 150320171501,SOUP KETTLE,AT51588,150320171501,,EQUIPOS_Images/2cf9e8d1.FOTO.013345.jpg,COCINA,FUERA CONTRATO
b399444c,19,MAQUINARIAS EN GENERAL,1003,PEROL 0633,SOUP KETTLE,AT51588,0633,,EQUIPOS_Images/b399444c.FOTO.013557.jpg,COCINA,FUERA CONTRATO
855c941c,19,MAQUINARIAS EN GENERAL,1003,MICROONDAS,Radiance,TMW-1100ER-O,TMERO 161100478,,EQUIPOS_Images/855c941c.FOTO.204251.jpg,MICROONDAS,FUERA CONTRATO
1375,16,AIRE ACONDICIONADO,1004,Aire Acondicionado 48000 btu,DAITSU,DOU-48UIDAT,,,EQUIPOS_Images/1375.FOTO.134117.jpg,FABLAB,TRIMESTRAL
986,16,AIRE ACONDICIONADO,1004,AIRE ACONDICIONADO 48000 BTU,DAITSU,DOU-48UIDAT CASSETTE,,,EQUIPOS_Images/986.FOTO.134528.jpg,FABLAB,TRIMESTRAL
2883,16,AIRE ACONDICIONADO,1004,AIRE ACONDICIONADO INVERTER 24000 BTU,DAITSU,CSU-24HRI3,,,EQUIPOS_Images/2883.FOTO.133947.jpg,FABLAB,TRIMESTRAL
693,16,AIRE ACONDICIONADO,1004,AIRE ACONDICIONADO 24000 BTU,CLARK,CSU-24HR03,,,EQUIPOS_Images/693.FOTO.133223.jpg,SALA DIMA,TRIMESTRAL
1061,16,AIRE ACONDICIONADO,1004,SPLIT SALA M203,Trane,,,,EQUIPOS_Images/1061.FOTO.012233.jpg,EDIFICIO M,TRIMESTRAL
2131,16,AIRE ACONDICIONADO,1004,SPLIT SALA M301,Carrier,,,,EQUIPOS_Images/2131.FOTO.000808.jpg,EDIFICIO M,TRIMESTRAL
2759,16,AIRE ACONDICIONADO,1004,Cassette acceso,Clark,CCA-36HRT,Gas R22,,EQUIPOS_Images/2759.FOTO.162243.jpg,AUDITORIO H,TRIMESTRAL
1581,16,AIRE ACONDICIONADO,1004,Cassette fondo,Clark,CCA-36HRT,R22,,EQUIPOS_Images/1581.FOTO.172039.jpg,AUDITORIO H,TRIMESTRAL
2964,12,TERMO,1004,DUCHAS VARONES CANCHA,TROTTER 700 LTS,TER-E700-380-6,,,EQUIPOS_Images/2964.FOTO.005518.jpg,TERMOS,FUERA CONTRATO
2524,12,TERMO,1004,DUCHAS DAMAS CANCHA,TROTTER 700 LTS,TER-E700-380-6,,,EQUIPOS_Images/2524.FOTO.005621.jpg,TERMOS,FUERA CONTRATO
2872,12,TERMO,1004,GIMNASIO TERMO 2 (Sector cafetería),TROTTER,TER-E-700-380-9,,,EQUIPOS_Images/2872.FOTO.005841.jpg,TERMOS,FUERA CONTRATO
1991,12,TERMO,1004,GIMNASIO TERMO 1 (Al centro de los termos),TROTTER 700 LTS,TER-E-700-380-9,,,,TERMOS,FUERA CONTRATO
2279,16,AIRE ACONDICIONADO,1004,SPLIT18 SALA SERVIDORES,MIDEA,18.000 BTU/ht,20749,,EQUIPOS_Images/2279.FOTO.165132.jpg,EDIFICIO U,TRIMESTRAL
2047,16,AIRE ACONDICIONADO,1004,SPLIT SALA DE REUNIONES,S/M,,,,,EDIFICIO P,TRIMESTRAL
1097,16,AIRE ACONDICIONADO,1004,SPLIT SALA DIRECTOR,S/M,,,,,EDIFICIO P,TRIMESTRAL
1021,16,AIRE ACONDICIONADO,1004,CASSETTE B.2.21,S/M,,,,,LABORATORIO MULTIMEDIA,TRIMESTRAL
1024,16,AIRE ACONDICIONADO,1004,CASSETTE B.2.22,S/M,,,,,LABORATORIO MULTIMEDIA,TRIMESTRAL
2210,16,AIRE ACONDICIONADO,1004,CASSETTE AUDITORIO 2.16 (fondo sala),S/M,,,,,EDIFICIO B,TRIMESTRAL
598,16,AIRE ACONDICIONADO,1004,CASSETTE B.2.16 (ENTRADA SALA),S/M,,,,,EDIFICIO B,TRIMESTRAL
1508,16,AIRE ACONDICIONADO,1005,OF. E. RAMIREZ SPLIT MURO 9.000 BTU/HR,Fujistsu,9.000 btu/hr,,,,OF. ELEUTERIO RAMIREZ,TRIMESTRAL 
2896,16,AIRE ACONDICIONADO,1005,"CAJA, SPLIT MURO, 9.000 BTU/HR",Fujistsu,9.000 btu/hr,,,,EQUIPO CAJA,TRIMESTRAL
2533,16,AIRE ACONDICIONADO,1005,"SALA ATENCION, SPLIT MURO 24.000 BTU/HR",Fujistsu,24.000 btu/hr,,,,SALA DE ATENCION,TRIMESTRAL
1978,16,AIRE ACONDICIONADO,1005,"SEGUNDO PISO, PISO CIELO 24.000 BTU/HR",Fujistsu,24.000 btu/hr,,,,SEGUNDO PISO,TRIMESTRAL
1281,16,AIRE ACONDICIONADO,1005,"OF. A. LATORRE, SPLIT MURO 9.000 BTU/HR",Fujistsu,9.000 btu/hr,,,EQUIPOS_Images/1281.FOTO.194830.jpg,OF. ALMIRANTE LATORRE,TRIMESTRAL
2132,16,AIRE ACONDICIONADO,1005,"OF. S. ALDEA, PISO CIELO 24.000 BTU/HR",Fujistsu,Piso cielo 24.000 btu/hr,,,,OF. SARGENTO ALDEA,TRIMESTRAL
582,16,AIRE ACONDICIONADO,1005,"BÓVEDA, SPLIT MURO 9.000 BTU/HR",Fujistsu,9.000 btu/hr,,,,BÓVEDA,TRIMESTRAL
255,7,EQUIPOS DE FRIO,1006,CAMARA -20,DORIN,H1001CS,S/S,,EQUIPOS_Images/256.FOTO.144936.jpg,CÁMARAS,MENSUAL
257,7,EQUIPOS DE FRIO,1006,CAMARA -18,MANEUROP,NTZ271A4LR1A (ambos mismo modelo),Sin serie,,EQUIPOS_Images/503.FOTO.145047.jpg,CÁMARAS,MENSUAL
258,7,EQUIPOS DE FRIO,1006,CAMARA CONGELADOS MATERIAS PRIMAS,Danfoss,MANEUROP,S/S,,EQUIPOS_Images/503.FOTO.145135.jpg,CÁMARAS,MENSUAL
259,7,EQUIPOS DE FRIO,1006,TUNEL 1,DORIN,K1000CS-02,Sin serie,,EQUIPOS_Images/504.FOTO.145142.jpg,TÚNELES,MENSUAL
260,7,EQUIPOS DE FRIO,1006,TUNEL 2,MANEUROP,LTZ100HW4VE,Sin serie,,EQUIPOS_Images/506.FOTO.145314.jpg,TÚNELES,MENSUAL
261,7,EQUIPOS DE FRIO,1006,TUNEL 3,MANEUROP,NTZ215A4LR1A,Sin serie,,EQUIPOS_Images/507.FOTO.145404.jpg,TÚNELES,MENSUAL
262,7,EQUIPOS DE FRIO,1006,CAMARA DE ENFRIADO,COPELAND SCROLL,ZR72KCTFD522,Sin serie,,EQUIPOS_Images/508.FOTO.145447.jpg,CÁMARAS,MENSUAL
263,7,EQUIPOS DE FRIO,1006,CAMARA MANTENCION MATERIAS PRIMAS,COPELAND,DLGS401EWL000,S/M,,EQUIPOS_Images/505.FOTO.145458.jpg,CÁMARAS,MENSUAL
264,5,EQUIPOS DE FRIO,1006,CAMARA DE FERMENTADO,Sinmag,Infrico,Sin serie,,EQUIPOS_Images/509.FOTO.145558.jpg,CÁMARAS,MENSUAL
265,18,CORTINA DE AIRE,1006,CORTINA DE AIRE ENTRADA HORNOS,MIDEA,Sin modelo,Sin serie,,EQUIPOS_Images/511.FOTO.145714.jpg,CORTINAS DE AIRE,MENSUAL
266,18,CORTINA DE AIRE,1006,CORTINA AIRE ENTRADA SALA ENVASADOS,MIDEA,Sin modelo,Sin serie,,EQUIPOS_Images/512.FOTO.145805.jpg,CORTINAS DE AIRE,MENSUAL
267,7,EQUIPOS DE FRIO,1006,CAMARA SEMI ELABORADOS,MANEUROP,MTZ64HM4BVE,S/M,,EQUIPOS_Images/510.FOTO.145936.jpg,CÁMARAS,MENSUAL
268,7,EQUIPOS DE FRIO,1006,CHILLER 1,Cubigel,Sin modelo,Sin serie,,EQUIPOS_Images/513.FOTO.150639.jpg,CHILLER,MENSUAL
269,7,EQUIPOS DE FRIO,1006,CHILLER 2,CUBIGEL,MS34TB,Sin serie,,EQUIPOS_Images/515.FOTO.150901.jpg,CHILLER,MENSUAL
270,7,EQUIPOS DE FRIO,1006,CONTENEDOR 1 (BODEGA),Saam,Saam,Knlu472622(4),,EQUIPOS_Images/516.FOTO.151221.jpg,CONTENEDORES,DE BAJA
271,7,EQUIPOS DE FRIO,1006,CONTENEDOR 2,HEMPELS INDUSTRIAL PAINT,34722200,539206(7),,EQUIPOS_Images/517.FOTO.151451.jpg,CONTENEDORES,DE BAJA
256,7,EQUIPOS DE FRIO,1007,CAMARA DE CONGELADOS,Arg Refrigeración,Antartica,S/s,,EQUIPOS_Images/257.FOTO.175318.jpg,LABORATORIO GEOLOGÍA,TRIMESTRAL
272,16,AIRE ACONDICIONADO,1008,Aire acondicionado split. Data center general cruz CARRIER,Carrier 18.000 btu/hr,42SS1800,"General cruz, data center",,EQUIPOS_Images/518.FOTO.153243.jpg,GENERAL CRUZ,TRIMESTRAL
273,16,AIRE ACONDICIONADO,1008,Aire acondicionado data Center general cruz KHONE,Khone 48.000 btu/hr,42SS1800,"General cruz, data center",,EQUIPOS_Images/519.FOTO.000413.jpg,GENERAL CRUZ,TRIMESTRAL
274,16,AIRE ACONDICIONADO,1008,Aire acondicionado. SALA l501,Anwo 60.000 btu/hr,GEP69E,"General cruz, L501 Laboratorio",,EQUIPOS_Images/520.FOTO.122335.jpg,GENERAL CRUZ,TRIMESTRAL
275,16,AIRE ACONDICIONADO,1008,Aire acondicionado. SALA L502,Anwo,GEP60E- INT,"General cruz, L502 Laboratorio",,EQUIPOS_Images/521.FOTO.123738.jpg,GENERAL CRUZ,TRIMESTRAL
276,16,AIRE ACONDICIONADO,1008,Aire acondicionado. SALA L505,Anwo 36.000 btu/hr,GEP36E-INT,"General cruz, L505 Laboratorio",,EQUIPOS_Images/522.FOTO.125303.jpg,GENERAL CRUZ,TRIMESTRAL
277,16,AIRE ACONDICIONADO,1008,Aire acondicionado sala de profesor UNICLIMA LAB QUI,Uniclima 9.000 btu/hr,SM09CH410,"General cruz, Laboratorio Química",,EQUIPOS_Images/523.FOTO.001148.jpg,GENERAL CRUZ,TRIMESTRAL
278,16,AIRE ACONDICIONADO,1008,Aire acondicionado LAB QUI N°1,Uniclima 9.000 btu/hr,SM09CH410,"General cruz, Laboratorio Química",,EQUIPOS_Images/524.FOTO.001332.jpg,GENERAL CRUZ,TRIMESTRAL
279,16,AIRE ACONDICIONADO,1008,Aire acondicionado LAB QUI N°2,Uniclima 9.000 btu/hr,SM09CH410,"General cruz, Laboratorio Química",,EQUIPOS_Images/525.FOTO.001513.jpg,GENERAL CRUZ,TRIMESTRAL
280,16,AIRE ACONDICIONADO,1008,Aire acondicionado LAB QUI N°3,Uniclima 12.000 btu/hr,SM012CH410,"General cruz, Laboratorio Química",,EQUIPOS_Images/526.FOTO.001653.jpg,GENERAL CRUZ,TRIMESTRAL
281,16,AIRE ACONDICIONADO,1008,Aire acondicionado Av. Brasil DATA CENTER,Clark  12.000 btu/hr,CSU-12HR1,"Brasil #1786, Data Center",,EQUIPOS_Images/281.FOTO.210736.jpg,AV. BRASIL,TRIMESTRAL
282,16,AIRE ACONDICIONADO,1008,Aire acondicionado Av. Brasil SALA N°13,Norwood 24.000 btu/hr,KFR-72DW,"Brasil #1786, Sala N°13",,EQUIPOS_Images/528.FOTO.002016.jpg,AV. BRASIL,TRIMESTRAL
283,16,AIRE ACONDICIONADO,1008,Aire acondicionado. Av Brasil SALA N°31,Norwood 24.000 btu/hr,KFR-72DW,"Brasil #1786, Sala N°31",,EQUIPOS_Images/283.FOTO.011126.jpg,AV. BRASIL,TRIMESTRAL
697F5146,16,AIRE ACONDICIONADO,1009,VEX DECOMISO,S&P,TD-2000,-,,EQUIPOS_Images/697F5146.FOTO.154124.jpg,RECURSOS FISICOS,TRIMESTRAL
038A09F6,16,AIRE ACONDICIONADO,1009,VEX DECOMISO (entrando lado derecho),S&P,TD-2000,"CAJA PORTAFILTRO, FILTRO HEPA",,EQUIPOS_Images/038A09F6.FOTO.020211.jpg,RECURSOS FISICOS,TRIMESTRAL
B36A860E,16,AIRE ACONDICIONADO,1009,SPLIT MURO DECOMISO (DE BAJA),KHÖNE,AS-30HR4FUL,27000 BTU,,EQUIPOS_Images/B36A860E.FOTO.030023.jpg,RECURSOS FISICOS,DE BAJA
BED450AE,16,AIRE ACONDICIONADO,1009,SPLIT MURO COMEDOR (FUERA DE PLAN DE MANTENCION),KHÖNE,AS-30HR4FUL,27000 BTU,,EQUIPOS_Images/BED450AE.FOTO.181738.jpg,RECURSOS FISICOS,FUERA CONTRATO
8757D558,16,AIRE ACONDICIONADO,1009,SPLIT MURO ABASTECIMIENTO (FUERA DE PLAN DE MANTENCION),KHÖNE,AS-30HR4FUL,27000 BTU,,EQUIPOS_Images/8757D558.FOTO.210453.jpg,RECURSOS FISICOS,DE BAJA
AF5168DE,16,AIRE ACONDICIONADO,1009,SPLIT MURO ABASTECIMIENTO (FUERA DE PLAN MANTENCION),KHÖNE,AS-30HR4FUL,27000 BTU,,EQUIPOS_Images/AF5168DE.FOTO.210744.jpg,RECURSOS FISICOS,DE BAJA
C7F426D2,16,AIRE ACONDICIONADO,1009,SPLIT MURO MOVILIZACION,KHÖNE,AS-30HR4FUL,27000 BTU,,EQUIPOS_Images/C7F426D2.FOTO.180929.jpg,RECURSOS FISICOS,TRIMESTRAL 
8534BC47,16,AIRE ACONDICIONADO,1009,OFICINA GESTION OPERACIONES MULTI SPLIT,MULTI SPLIT ANWO,GES09EI-INT-FM,9000 BTU,,EQUIPOS_Images/8534BC47.FOTO.193542.jpg,RECURSOS FISICOS,TRIMESTRAL
377D27CE,16,AIRE ACONDICIONADO,1009,JEFATURA MULTI SPLIT,ANWO,GES09EI-INT-FM,9000 BTU,,EQUIPOS_Images/377D27CE.FOTO.193608.jpg,RECURSOS FISICOS,TRIMESTRAL
3F4C7EEA,19,AIRE ACONDICIONADO,1009,VEX MTTO (mantenimiento),S&P,-,-,,EQUIPOS_Images/3F4C7EEA.FOTO.161920.jpg,RECURSOS FISICOS,TRIMESTRAL
D6D1A463,19,AIRE ACONDICIONADO,1009,VEX CROSB,S&P,CBM-9/9 122 6P C VR,-,,EQUIPOS_Images/D6D1A463.FOTO.134746.jpg,CROSB,TRIMESTRAL
9B9EC8D0,16,AIRE ACONDICIONADO,1009,BOX 1,KENDAL,I2-ASM12MDS,12.000 BTU,,EQUIPOS_Images/9B9EC8D0.FOTO.130046.jpg,CROSB,TRIMESTRAL
545F7E8C,16,AIRE ACONDICIONADO,1009,BOX 2,NORWOOD,NW-12HRE,12.000 BTU,,EQUIPOS_Images/545F7E8C.FOTO.130414.jpg,CROSB,TRIMESTRAL
2A3A5334,16,AIRE ACONDICIONADO,1009,BOX 3,KENDAL,I2-ASM12MDS,12.000 BTU,,EQUIPOS_Images/2A3A5334.FOTO.130452.jpg,CROSB,TRIMESTRAL
3EA01CC6,16,AIRE ACONDICIONADO,1009,BOX 6,KENDAL,I2-ASM12MDS,12.000 BTU,,EQUIPOS_Images/3EA01CC6.FOTO.130547.jpg,CROSB,TRIMESTRAL
1E09CC32,16,AIRE ACONDICIONADO,1009,BOX 5,KENDAL,I2-ASM12MDS,12.000 BTU,,EQUIPOS_Images/1E09CC32.FOTO.130656.jpg,CROSB,TRIMESTRAL
F78D60C1,16,AIRE ACONDICIONADO,1009,BOX 7,KENDAL,I2-ASM-12MDS UE,9.000 BTU,,EQUIPOS_Images/F78D60C1.FOTO.130741.jpg,CROSB,TRIMESTRAL
70F3F5CB,16,AIRE ACONDICIONADO,1009,BOX 9,KENDAL,I2-ASM-09MDS UE,12.000 BTU,,EQUIPOS_Images/70F3F5CB.FOTO.130824.jpg,CROSB,TRIMESTRAL
0A867C57,16,AIRE ACONDICIONADO,1009,BOX 10,KENDAL,I2-ASM-09MDS,9.000 BTU,,EQUIPOS_Images/0A867C57.FOTO.131007.jpg,CROSB,TRIMESTRAL
BE82057A,16,AIRE ACONDICIONADO,1009,BOX 8,KENDAL,I2-ASM-09MDS,9.000 BTU,,EQUIPOS_Images/BE82057A.FOTO.131053.jpg,CROSB,TRIMESTRAL
55BD3595,16,AIRE ACONDICIONADO,1009,OF. DIRECCIÓN,KENDAL,I2-ASM-09MDS,9.000 BTU,,EQUIPOS_Images/55BD3595.FOTO.131507.jpg,CROSB,TRIMESTRAL
ADE8F36A,16,AIRE ACONDICIONADO,1009,BOX 4,KENDAL,I2-ASM-09MDS,9.000 BTU,,EQUIPOS_Images/ADE8F36A.FOTO.131712.jpg,CROSB,TRIMESTRAL
18B97393,16,AIRE ACONDICIONADO,1009,PABELLON,ANWO,GEC18E-INV-N2,17.000 BTU,,EQUIPOS_Images/18B97393.FOTO.132059.jpg,CROSB,TRIMESTRAL
28E9B634,16,AIRE ACONDICIONADO,1009,BOX 11,KENDAL,I2-ASM-09MDS,9.000 BTU,,EQUIPOS_Images/28E9B634.FOTO.165818.jpg,CROSB,TRIMESTRAL
240A215E,16,AIRE ACONDICIONADO,1009,BODEGA INSUMOS,ANWO,GES9E-INT,9.000 BTU,,EQUIPOS_Images/240A215E.FOTO.131945.jpg,CROSB,TRIMESTRAL
6BC79553,19,AIRE ACONDICIONADO,1009,VIN CROSB,SODECA,"CJDXR-250-1,5","CAJA PORTAFILTRO, FILTRO HEPA, DESECHABLE Y LAVABLE",,EQUIPOS_Images/6BC79553.FOTO.162949.jpg,CROSB,TRIMESTRAL
2817BF25,19,AIRE ACONDICIONADO,1009,VEX CROSB,SODECA,"CJBX-15/15-15-1,5",-,,EQUIPOS_Images/2817BF25.FOTO.163437.jpg,CROSB,TRIMESTRAL
22D30DCB,19,AIRE ACONDICIONADO,1009,VEX CROSB,S&P,NEOLINIO,ESTERILIZACIÓN,,EQUIPOS_Images/22D30DCB.FOTO.193530.jpg,CROSB,TRIMESTRAL
1B7E35A3,16,AIRE ACONDICIONADO,1009,RAYOS X,ANWO,GES9ECO-INV-N,12.000 BTU,,EQUIPOS_Images/1B7E35A3.FOTO.200556.jpg,CROSB,TRIMESTRAL
EEFAF754,16,AIRE ACONDICIONADO,1009,SALON (DOS),ANWO,GES18E-INV,5000 W,,EQUIPOS_Images/EEFAF754.FOTO.200526.jpg,CLUB DE CAMPO,TRIMESTRAL
5998BD34,16,AIRE ACONDICIONADO,1009,OFICINA (Nro 4),ANWO,GES18E-INV,5000 W,,EQUIPOS_Images/5998BD34.FOTO.201027.jpg,CLUB DE CAMPO,TRIMESTRAL
63BCE3AC,16,AIRE ACONDICIONADO,1009,BODEGA ( Nro 3),ANWO,GES18E-INV,5000 W,,EQUIPOS_Images/63BCE3AC.FOTO.201048.jpg,CLUB DE CAMPO,TRIMESTRAL
F943EEE9,16,AIRE ACONDICIONADO,1009,SALON (UNO),ANWO,GES18E-INV,5000 W,,EQUIPOS_Images/F943EEE9.FOTO.201110.jpg,CLUB DE CAMPO,TRIMESTRAL
A8E8E6EB,16,AIRE ACONDICIONADO,1009,SPLIT CESAM,ANWO,GES9E-INV,2.60 KW,,EQUIPOS_Images/A8E8E6EB.FOTO.141116.jpg,CESAM CONCON,TRIMESTRAL
aab69a8d,16,AIRE ACONDICIONADO,1009,SPLIT MURO LABORATORIO DECOMISO,MIDEA,22.000 btu/hr,Inverter quattro,,EQUIPOS_Images/aab69a8d.FOTO.134123.jpg,RECURSOS FISICOS,TRIMESTRAL
2211,16,AIRE ACONDICIONADO,1009,SPLIT MURO DECOMISO,Midea 18.000,,Inverter quattro,,EQUIPOS_Images/2211.FOTO.134454.jpg,RECURSOS FISICOS,TRIMESTRAL
CF8753EF,16,AIRE ACONDICIONADO,1010,ENDOSCOPIA CAE (UMA),YORK,UMA,60000 R410,,EQUIPOS_Images/CF8753EF.FOTO.150222.jpg,,TRIMESTRAL
A13C4116,16,AIRE ACONDICIONADO,1010,LABORATORIO (UMA),CARRIER,127.088,R22,,EQUIPOS_Images/A13C4116.FOTO.220411.jpg,,TRIMESTRAL
0B190344,16,AIRE ACONDICIONADO,1010,PABELLÓN 2(UMA),NO,BN-2032,R22,,EQUIPOS_Images/0B190344.FOTO.142915.jpg,PABELLON,TRIMESTRAL
BF19986F,16,AIRE ACONDICIONADO,1010,PABELLÓN 1 (UMA),NO,BN-2033,R22,,EQUIPOS_Images/BF19986F.FOTO.143019.jpg,PABELLON,TRIMESTRAL
99C328A8,16,AIRE ACONDICIONADO,1010,POST OPERATORIO (UMA),NO,BN-2034,R22,,EQUIPOS_Images/99C328A8.FOTO.143543.jpg,,TRIMESTRAL
71DCBD3B,16,AIRE ACONDICIONADO,1010,PABELLÓN 4 (UMA),LG,ABUW24GM1S1,24000 R410A,,EQUIPOS_Images/71DCBD3B.FOTO.143319.jpg,PABELLON,TRIMESTRAL
F0DC80E5,16,AIRE ACONDICIONADO,1010,PABELLÓN 3 (UMA),NO,BN-2036,R410A,,EQUIPOS_Images/F0DC80E5.FOTO.143437.jpg,PABELLON,TRIMESTRAL
6BB3276D,16,AIRE ACONDICIONADO,1010,PABELLON RECIEN NACIDOS (TIPO DUCTO),ANWO,BN-2040,18000 R410A,,EQUIPOS_Images/6BB3276D.FOTO.143733.jpg,PABELLON,TRIMESTRAL
0B82262F,16,AIRE ACONDICIONADO,1010,UPC UCI (UMA),LENNOX,BN-2037,48000 R410,,EQUIPOS_Images/0B82262F.FOTO.182137.jpg,UCI,TRIMESTRAL
78C1A565,16,AIRE ACONDICIONADO,1010,DIGITADORA GES CAE,CARRIER,BN-2025,12000 R22,,EQUIPOS_Images/78C1A565.FOTO.220130.jpg,CAE,TRIMESTRAL
BD523C77,16,AIRE ACONDICIONADO,1010,DIGITADORA GES CAE,CARRIER,BN-2026,12000 R22,,EQUIPOS_Images/BD523C77.FOTO.220142.jpg,CAE,TRIMESTRAL
7FF2EB0A,16,AIRE ACONDICIONADO,1010,AIRE ACONDICIONADO BOX 1 CAE,CARRIER,6608,12000 R22,,EQUIPOS_Images/7FF2EB0A.FOTO.215720.jpg,CAE,TRIMESTRAL
EC4C5284,16,AIRE ACONDICIONADO,1010,AIRE ACONDICIONADO BOX 3  CAE,CARRIER,6610,12000 R22,,EQUIPOS_Images/EC4C5284.FOTO.215732.jpg,CAE,TRIMESTRAL
C351FA4D,16,AIRE ACONDICIONADO,1010,BOX 32 CONTENEDOR DENTAL CAE,UNICLIMA,,9000 R410A,,EQUIPOS_Images/C351FA4D.FOTO.215745.jpg,CAE,TRIMESTRAL
09758F67,16,AIRE ACONDICIONADO,1010,BOX 33 CONTENEDOR DENTAL CAE,UNICLIMA,,9000 R410A,,EQUIPOS_Images/09758F67.FOTO.215804.jpg,CAE,TRIMESTRAL
FC8E9705,16,AIRE ACONDICIONADO,1010,BOX 34 CONTENEDOR DENTAL CAE,UNICLIMA,,9000 R410A,,EQUIPOS_Images/FC8E9705.FOTO.215822.jpg,CAE,TRIMESTRAL
B32BF71A,16,AIRE ACONDICIONADO,1010,BOX 35 CONTENEDOR DENTAL CAE,UNICLIMA,,9000 R410A,,EQUIPOS_Images/B32BF71A.FOTO.215837.jpg,CAE,TRIMESTRAL
61793847,16,AIRE ACONDICIONADO,1010,BOX 36 CONTENEDOR DENTAL CAE,UNICLIMA,,9000 R410A,,EQUIPOS_Images/61793847.FOTO.215856.jpg,CAE,TRIMESTRAL
DEF5678F,16,AIRE ACONDICIONADO,1010,BOX 37 CONTENEDOR DENTAL CAE,UNICLIMA,,9000 R410A,,EQUIPOS_Images/DEF5678F.FOTO.215916.jpg,CAE,TRIMESTRAL
87272F29,16,AIRE ACONDICIONADO,1010,BOX CONTENEDOR OFTALMOLOGÍA,KHONE,,9000 R410A,,EQUIPOS_Images/87272F29.FOTO.215929.jpg,,TRIMESTRAL
204C1513,16,AIRE ACONDICIONADO,1010,FARMACIA CONSULTORIO CAE,KENDAL,11800,18000 R410A,,EQUIPOS_Images/204C1513.FOTO.130738.jpg,CAE,TRIMESTRAL
0846F2C6,16,AIRE ACONDICIONADO,1010,FARMACIA CENTRAL URGENCIA,MCQUAY,11768,18000 R410,,EQUIPOS_Images/0846F2C6.FOTO.220231.jpg,,TRIMESTRAL
97B3A426,16,AIRE ACONDICIONADO,1010,A/A FARMACIA BODEGA CENTRAL,MCQUAY,11766,24000 R410,,EQUIPOS_Images/97B3A426.FOTO.220201.jpg,FARMACIA BODEGA CENTRAL,TRIMESTRAL
7F37C97B,16,AIRE ACONDICIONADO,1010,A/A FARMACIA BODEGA CENTRAL,MCQUAY,11767,24000 R410,,EQUIPOS_Images/7F37C97B.FOTO.220217.jpg,FARMACIA BODEGA CENTRAL,TRIMESTRAL
